name	annotation	FDR	Direction	type
Membrane-bounded organelle GO:0043227	GO:0043227	12.6628595614496	Down	term
Membrane-bounded organelle GO:0043227	GO:0043227	12.6628595614496	Down	term
Membrane-bounded organelle GO:0043227	GO:0043227	12.6628595614496	Down	term
Membrane-bounded organelle GO:0043227	GO:0043227	12.6628595614496	Down	term
Membrane-bounded organelle GO:0043227	GO:0043227	12.6628595614496	Down	term
Membrane-bounded organelle GO:0043227	GO:0043227	12.6628595614496	Down	term
Membrane-bounded organelle GO:0043227	GO:0043227	12.6628595614496	Down	term
Membrane-bounded organelle GO:0043227	GO:0043227	12.6628595614496	Down	term
Membrane-bounded organelle GO:0043227	GO:0043227	12.6628595614496	Down	term
Protein transport by the Sec complex CL:223	CL:223	12.6140628288588	Down	term
Protein transport by the Sec complex CL:223	CL:223	12.6140628288588	Down	term
Protein transport by the Sec complex CL:223	CL:223	12.6140628288588	Down	term
Protein transport by the Sec complex CL:223	CL:223	12.6140628288588	Down	term
Protein transport by the Sec complex CL:223	CL:223	12.6140628288588	Down	term
Protein transport by the Sec complex CL:223	CL:223	12.6140628288588	Down	term
Protein transport by the Sec complex CL:223	CL:223	12.6140628288588	Down	term
Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain superfamily IPR018163	IPR018163	12.5155527225131	Down	term
Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain superfamily IPR018163	IPR018163	12.5155527225131	Down	term
Vancomycin resistance, and Mur ligase, central CL:946	CL:946	12.5002104379061	Down	term
Vancomycin resistance, and Mur ligase, central CL:946	CL:946	12.5002104379061	Down	term
Vancomycin resistance, and Mur ligase, central CL:946	CL:946	12.5002104379061	Down	term
Vancomycin resistance, and Mur ligase, central CL:946	CL:946	12.5002104379061	Down	term
Vancomycin resistance, and Mur ligase, central CL:946	CL:946	12.5002104379061	Down	term
Nuclear protein-containing complex GO:0140513	GO:0140513	12.436125326933	Down	term
Nuclear protein-containing complex GO:0140513	GO:0140513	12.436125326933	Down	term
Nuclear protein-containing complex GO:0140513	GO:0140513	12.436125326933	Down	term
Nuclear protein-containing complex GO:0140513	GO:0140513	12.436125326933	Down	term
Nuclear protein-containing complex GO:0140513	GO:0140513	12.436125326933	Down	term
Nuclear protein-containing complex GO:0140513	GO:0140513	12.436125326933	Down	term
Nuclear protein-containing complex GO:0140513	GO:0140513	12.436125326933	Down	term
Nuclear protein-containing complex GO:0140513	GO:0140513	12.436125326933	Down	term
glutamyl-tRNA aminoacylation GO:0006424	GO:0006424	12.436125326933	Down	term
glutamyl-tRNA aminoacylation GO:0006424	GO:0006424	12.436125326933	Down	term
Proton-transporting ATP synthase complex, coupling factor F(o) GO:0045263	GO:0045263	12.4219319901733	Down	term
Proton-transporting ATP synthase complex, coupling factor F(o) GO:0045263	GO:0045263	12.4219319901733	Down	term
Proton-transporting ATP synthase complex, coupling factor F(o) GO:0045263	GO:0045263	12.4219319901733	Down	term
DnaA-L2 complex GO:1990082	GO:1990082	12.4109449118676	Down	term
DnaA-L2 complex GO:1990082	GO:1990082	12.4109449118676	Down	term
Positive regulation of gene expression GO:0010628	GO:0010628	12.3643716174029	Down	term
Positive regulation of gene expression GO:0010628	GO:0010628	12.3643716174029	Down	term
Positive regulation of gene expression GO:0010628	GO:0010628	12.3643716174029	Down	term
Positive regulation of gene expression GO:0010628	GO:0010628	12.3643716174029	Down	term
Positive regulation of gene expression GO:0010628	GO:0010628	12.3643716174029	Down	term
Positive regulation of gene expression GO:0010628	GO:0010628	12.3643716174029	Down	term
arginyl-tRNA aminoacylation GO:0006420	GO:0006420	12.3583108588531	Down	term
arginyl-tRNA aminoacylation GO:0006420	GO:0006420	12.3583108588531	Down	term
GTPase activity GO:0003924	GO:0003924	12.3147854351475	Down	term
GTPase activity GO:0003924	GO:0003924	12.3147854351475	Down	term
GTPase activity GO:0003924	GO:0003924	12.3147854351475	Down	term
GTPase activity GO:0003924	GO:0003924	12.3147854351475	Down	term
GTPase activity GO:0003924	GO:0003924	12.3147854351475	Down	term
GTPase activity GO:0003924	GO:0003924	12.3147854351475	Down	term
GTPase activity GO:0003924	GO:0003924	12.3147854351475	Down	term
GTPase activity GO:0003924	GO:0003924	12.3147854351475	Down	term
GTPase activity GO:0003924	GO:0003924	12.3147854351475	Down	term
Tricarboxylic acid cycle enzyme complex GOCC:0045239	GOCC:0045239	12.3042755542326	Down	term
Tricarboxylic acid cycle enzyme complex GOCC:0045239	GOCC:0045239	12.3042755542326	Down	term
Tricarboxylic acid cycle enzyme complex GOCC:0045239	GOCC:0045239	12.3042755542326	Down	term
Cytosolic DNA-directed RNA polymerase complex GO:0000345	GO:0000345	12.0914979406059	Down	term
Cytosolic DNA-directed RNA polymerase complex GO:0000345	GO:0000345	12.0914979406059	Down	term
Cytosolic DNA-directed RNA polymerase complex GO:0000345	GO:0000345	12.0914979406059	Down	term
Cytosolic DNA-directed RNA polymerase complex GO:0000345	GO:0000345	12.0914979406059	Down	term
Regulation of DNA-templated transcription, elongation GO:0032784	GO:0032784	12.0747809795323	Down	term
Regulation of DNA-templated transcription, elongation GO:0032784	GO:0032784	12.0747809795323	Down	term
Regulation of DNA-templated transcription, elongation GO:0032784	GO:0032784	12.0747809795323	Down	term
Regulation of DNA-templated transcription, elongation GO:0032784	GO:0032784	12.0747809795323	Down	term
Regulation of DNA-templated transcription, elongation GO:0032784	GO:0032784	12.0747809795323	Down	term
Regulation of DNA-templated transcription, elongation GO:0032784	GO:0032784	12.0747809795323	Down	term
Glutamyl tRNA-reductase dimerization domain superfamily IPR036453	IPR036453	12.0719402763856	Down	term
Purine ribonucleoside triphosphate biosynthetic process GO:0009206	GO:0009206	12.0287430230986	Down	term
Purine ribonucleoside triphosphate biosynthetic process GO:0009206	GO:0009206	12.0287430230986	Down	term
Purine ribonucleoside triphosphate biosynthetic process GO:0009206	GO:0009206	12.0287430230986	Down	term
Purine ribonucleoside triphosphate biosynthetic process GO:0009206	GO:0009206	12.0287430230986	Down	term
Purine ribonucleoside triphosphate biosynthetic process GO:0009206	GO:0009206	12.0287430230986	Down	term
Purine ribonucleoside triphosphate biosynthetic process GO:0009206	GO:0009206	12.0287430230986	Down	term
Purine ribonucleoside triphosphate biosynthetic process GO:0009206	GO:0009206	12.0287430230986	Down	term
Cell shape, and Divisome complex CL:903	CL:903	11.9956215842809	Down	term
Cell shape, and Divisome complex CL:903	CL:903	11.9956215842809	Down	term
Cell shape, and Divisome complex CL:903	CL:903	11.9956215842809	Down	term
Cell shape, and Divisome complex CL:903	CL:903	11.9956215842809	Down	term
Cell shape, and Divisome complex CL:903	CL:903	11.9956215842809	Down	term
Cell shape, and Divisome complex CL:903	CL:903	11.9956215842809	Down	term
Cell shape, and Divisome complex CL:903	CL:903	11.9956215842809	Down	term
Cell shape, and Divisome complex CL:903	CL:903	11.9956215842809	Down	term
Cell shape, and Divisome complex CL:903	CL:903	11.9956215842809	Down	term
Cell shape, and Divisome complex CL:903	CL:903	11.9956215842809	Down	term
Cell shape, and Divisome complex CL:903	CL:903	11.9956215842809	Down	term
Cell shape, and Divisome complex CL:903	CL:903	11.9956215842809	Down	term
Cell shape, and Divisome complex CL:903	CL:903	11.9956215842809	Down	term
Cell shape, and Divisome complex CL:903	CL:903	11.9956215842809	Down	term
Cell shape, and Divisome complex CL:903	CL:903	11.9956215842809	Down	term
Cell shape, and Divisome complex CL:903	CL:903	11.9956215842809	Down	term
Biotin-requiring enzyme PF00364	PF00364	11.8410979937231	Down	term
Biotin-requiring enzyme PF00364	PF00364	11.8410979937231	Down	term
Biotin-requiring enzyme PF00364	PF00364	11.8410979937231	Down	term
Protein-containing complex disassembly GO:0032984	GO:0032984	11.8403076868051	Down	term
Protein-containing complex disassembly GO:0032984	GO:0032984	11.8403076868051	Down	term
Protein-containing complex disassembly GO:0032984	GO:0032984	11.8403076868051	Down	term
Protein-containing complex disassembly GO:0032984	GO:0032984	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Catalytic activity, acting on a tRNA GO:0140101	GO:0140101	11.8403076868051	Down	term
Regulation of cytoplasmic translation GO:2000765	GO:2000765	11.8093111671877	Down	term
Regulation of cytoplasmic translation GO:2000765	GO:2000765	11.8093111671877	Down	term
Regulation of cytoplasmic translation GO:2000765	GO:2000765	11.8093111671877	Down	term
Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport CL:3520	CL:3520	11.8044994216971	Down	term
Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport CL:3520	CL:3520	11.8044994216971	Down	term
Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport CL:3520	CL:3520	11.8044994216971	Down	term
Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport CL:3520	CL:3520	11.8044994216971	Down	term
Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport CL:3520	CL:3520	11.8044994216971	Down	term
Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport CL:3520	CL:3520	11.8044994216971	Down	term
Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport CL:3520	CL:3520	11.8044994216971	Down	term
Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport CL:3520	CL:3520	11.8044994216971	Down	term
Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport CL:3520	CL:3520	11.8044994216971	Down	term
Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport CL:3520	CL:3520	11.8044994216971	Down	term
Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport CL:3520	CL:3520	11.8044994216971	Down	term
Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport CL:3520	CL:3520	11.8044994216971	Down	term
Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport CL:3520	CL:3520	11.8044994216971	Down	term
Lipopolysaccharide biosynthesis, and Lipopolysaccharide transport CL:3520	CL:3520	11.8044994216971	Down	term
Oxidoreduction-driven active transmembrane transporter activity GO:0015453	GO:0015453	11.7294427101496	Down	term
Oxidoreduction-driven active transmembrane transporter activity GO:0015453	GO:0015453	11.7294427101496	Down	term
Oxidoreduction-driven active transmembrane transporter activity GO:0015453	GO:0015453	11.7294427101496	Down	term
Oxidoreduction-driven active transmembrane transporter activity GO:0015453	GO:0015453	11.7294427101496	Down	term
Oxidoreduction-driven active transmembrane transporter activity GO:0015453	GO:0015453	11.7294427101496	Down	term
Oxidoreduction-driven active transmembrane transporter activity GO:0015453	GO:0015453	11.7294427101496	Down	term
Oxidoreduction-driven active transmembrane transporter activity GO:0015453	GO:0015453	11.7294427101496	Down	term
Oxidoreduction-driven active transmembrane transporter activity GO:0015453	GO:0015453	11.7294427101496	Down	term
Oxidoreduction-driven active transmembrane transporter activity GO:0015453	GO:0015453	11.7294427101496	Down	term
Oxidoreduction-driven active transmembrane transporter activity GO:0015453	GO:0015453	11.7294427101496	Down	term
Oxidoreduction-driven active transmembrane transporter activity GO:0015453	GO:0015453	11.7294427101496	Down	term
Oxidoreduction-driven active transmembrane transporter activity GO:0015453	GO:0015453	11.7294427101496	Down	term
Regulation of DNA-templated transcription, elongation, and RNA polymerase core enzyme binding CL:269	CL:269	11.6961597031091	Down	term
Regulation of DNA-templated transcription, elongation, and RNA polymerase core enzyme binding CL:269	CL:269	11.6961597031091	Down	term
Regulation of DNA-templated transcription, elongation, and RNA polymerase core enzyme binding CL:269	CL:269	11.6961597031091	Down	term
Regulation of DNA-templated transcription, elongation, and RNA polymerase core enzyme binding CL:269	CL:269	11.6961597031091	Down	term
Regulation of DNA-templated transcription, elongation, and RNA polymerase core enzyme binding CL:269	CL:269	11.6961597031091	Down	term
Regulation of DNA-templated transcription, elongation, and RNA polymerase core enzyme binding CL:269	CL:269	11.6961597031091	Down	term
Regulation of DNA-templated transcription, elongation, and RNA polymerase core enzyme binding CL:269	CL:269	11.6961597031091	Down	term
Regulation of DNA-templated transcription, elongation, and RNA polymerase core enzyme binding CL:269	CL:269	11.6961597031091	Down	term
Cell envelope Sec protein transport complex GOCC:0031522	GOCC:0031522	11.5949387388284	Down	term
Cell envelope Sec protein transport complex GOCC:0031522	GOCC:0031522	11.5949387388284	Down	term
Cell envelope Sec protein transport complex GOCC:0031522	GOCC:0031522	11.5949387388284	Down	term
Cell envelope Sec protein transport complex GOCC:0031522	GOCC:0031522	11.5949387388284	Down	term
Regulation of translational fidelity GO:0006450	GO:0006450	11.590466174255	Down	term
Regulation of translational fidelity GO:0006450	GO:0006450	11.590466174255	Down	term
Regulation of translational fidelity GO:0006450	GO:0006450	11.590466174255	Down	term
Regulation of translational fidelity GO:0006450	GO:0006450	11.590466174255	Down	term
Regulation of translational fidelity GO:0006450	GO:0006450	11.590466174255	Down	term
Regulation of translational fidelity GO:0006450	GO:0006450	11.590466174255	Down	term
K homology domain-like, alpha/beta IPR015946	IPR015946	11.2719315735149	Down	term
K homology domain-like, alpha/beta IPR015946	IPR015946	11.2719315735149	Down	term
K homology domain-like, alpha/beta IPR015946	IPR015946	11.2719315735149	Down	term
K homology domain-like, alpha/beta IPR015946	IPR015946	11.2719315735149	Down	term
Primosome CL:819	CL:819	11.2341643812753	Down	term
Primosome CL:819	CL:819	11.2341643812753	Down	term
Primosome CL:819	CL:819	11.2341643812753	Down	term
Primosome CL:819	CL:819	11.2341643812753	Down	term
Regulation of ribosome biogenesis GO:0090069	GO:0090069	11.2338975162409	Down	term
Regulation of ribosome biogenesis GO:0090069	GO:0090069	11.2338975162409	Down	term
Glycogen metabolism KW-0321	KW-0321	11.0857666221858	Down	term
Glycogen metabolism KW-0321	KW-0321	11.0857666221858	Down	term
KOW IPR005824	IPR005824	11.0762874264164	Down	term
KOW IPR005824	IPR005824	11.0762874264164	Down	term
Organelle disassembly GO:1903008	GO:1903008	10.9603545127334	Down	term
Organelle disassembly GO:1903008	GO:1903008	10.9603545127334	Down	term
Replisome CL:798	CL:798	10.9497148412704	Down	term
Replisome CL:798	CL:798	10.9497148412704	Down	term
Replisome CL:798	CL:798	10.9497148412704	Down	term
Replisome CL:798	CL:798	10.9497148412704	Down	term
Replisome CL:798	CL:798	10.9497148412704	Down	term
Replisome CL:798	CL:798	10.9497148412704	Down	term
Replisome CL:798	CL:798	10.9497148412704	Down	term
Replisome CL:798	CL:798	10.9497148412704	Down	term
ATP synthesis coupled electron transport GO:0042773	GO:0042773	10.9367596484117	Down	term
ATP synthesis coupled electron transport GO:0042773	GO:0042773	10.9367596484117	Down	term
ATP synthesis coupled electron transport GO:0042773	GO:0042773	10.9367596484117	Down	term
ATP synthesis coupled electron transport GO:0042773	GO:0042773	10.9367596484117	Down	term
ATP synthesis coupled electron transport GO:0042773	GO:0042773	10.9367596484117	Down	term
ATP synthesis coupled electron transport GO:0042773	GO:0042773	10.9367596484117	Down	term
K homology domain superfamily, prokaryotic type IPR009019	IPR009019	10.9021987944213	Down	term
K homology domain superfamily, prokaryotic type IPR009019	IPR009019	10.9021987944213	Down	term
K homology domain superfamily, prokaryotic type IPR009019	IPR009019	10.9021987944213	Down	term
Single hybrid motif IPR011053	IPR011053	10.8921334451103	Down	term
Single hybrid motif IPR011053	IPR011053	10.8921334451103	Down	term
Single hybrid motif IPR011053	IPR011053	10.8921334451103	Down	term
Mur ligase, central, and Glycosyl transferase family 4 CL:948	CL:948	10.8921334451103	Down	term
Mur ligase, central, and Glycosyl transferase family 4 CL:948	CL:948	10.8921334451103	Down	term
Mur ligase, central, and Glycosyl transferase family 4 CL:948	CL:948	10.8921334451103	Down	term
Aspartyl/Asparaginyl-tRNA synthetase, class IIb IPR002312	IPR002312	10.8810043777232	Down	term
Aspartyl/Asparaginyl-tRNA synthetase, class IIb IPR002312	IPR002312	10.8810043777232	Down	term
Ubiquinone biosynthesis CL:2539	CL:2539	10.748614664804	Down	term
Ubiquinone biosynthesis CL:2539	CL:2539	10.748614664804	Down	term
Ubiquinone biosynthesis CL:2539	CL:2539	10.748614664804	Down	term
Ubiquinone biosynthesis CL:2539	CL:2539	10.748614664804	Down	term
Ubiquinone biosynthesis CL:2539	CL:2539	10.748614664804	Down	term
Ubiquinone biosynthesis CL:2539	CL:2539	10.748614664804	Down	term
RNA-binding transcription regulator activity GO:0001070	GO:0001070	10.7393024868861	Down	term
Tricarboxylic acid cycle enzyme complex GO:0045239	GO:0045239	10.7151898714856	Down	term
Tricarboxylic acid cycle enzyme complex GO:0045239	GO:0045239	10.7151898714856	Down	term
Tricarboxylic acid cycle enzyme complex GO:0045239	GO:0045239	10.7151898714856	Down	term
Ribosomal protein S19/S15, superfamily IPR023575	IPR023575	10.6768856984595	Down	term
Translational termination GO:0006415	GO:0006415	10.6141805109225	Down	term
Translational termination GO:0006415	GO:0006415	10.6141805109225	Down	term
Translational termination GO:0006415	GO:0006415	10.6141805109225	Down	term
Citrate cycle (TCA cycle) CL:2062	CL:2062	10.5248780257938	Down	term
Citrate cycle (TCA cycle) CL:2062	CL:2062	10.5248780257938	Down	term
Citrate cycle (TCA cycle) CL:2062	CL:2062	10.5248780257938	Down	term
Citrate cycle (TCA cycle) CL:2062	CL:2062	10.5248780257938	Down	term
Citrate cycle (TCA cycle) CL:2062	CL:2062	10.5248780257938	Down	term
Citrate cycle (TCA cycle) CL:2062	CL:2062	10.5248780257938	Down	term
Citrate cycle (TCA cycle) CL:2062	CL:2062	10.5248780257938	Down	term
Citrate cycle (TCA cycle) CL:2062	CL:2062	10.5248780257938	Down	term
Glycine-tRNA ligase, alpha subunit IPR002310	IPR002310	10.5042511951375	Down	term
Negative regulation of carbohydrate metabolic process GO:0045912	GO:0045912	10.4736410289525	Down	term
Negative regulation of carbohydrate metabolic process GO:0045912	GO:0045912	10.4736410289525	Down	term
acyl-CoA biosynthetic process GO:0071616	GO:0071616	10.4689239138718	Down	term
acyl-CoA biosynthetic process GO:0071616	GO:0071616	10.4689239138718	Down	term
acyl-CoA biosynthetic process GO:0071616	GO:0071616	10.4689239138718	Down	term
acyl-CoA biosynthetic process GO:0071616	GO:0071616	10.4689239138718	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
Organonitrogen compound biosynthetic process GO:1901566	GO:1901566	10.4588579387635	Down	term
